frame;episode;reward;epsilon;time;avg_eval_reward;avg_eval_episode_length;avg_td_noise
49100;52;769.2579505300212;0.010000000022942034;1153.791223526001;900.84;233.2;1.1780602615259708
50100;53;826.7515923566694;0.010000000013915048;1229.237464427948;;;1.1969108869977163
51100;54;206.1224489795912;0.010000000008439903;1248.1275746822357;;;1.2114250403264746
52100;55;643.421052631564;0.01000000000511906;1266.7001266479492;;;1.2232933871210658
53100;56;859.8662207357668;0.010000000003104867;1285.676012992859;;;1.2481977708279925
54100;57;816.0583941605671;0.010000000001883197;1305.0872492790222;;;1.2646660567725767
55100;58;886.013986013971;0.010000000001142217;1324.7277538776398;;;1.2783151954906853
56100;59;756.6775244299513;0.01000000000069279;1346.0843002796173;;;1.2890495532015929
57100;60;837.0860927152239;0.010000000000420199;1365.7462484836578;;;1.3140900911189506
58100;61;813.0434782608664;0.010000000000254864;1385.507709980011;;;1.3325475234401067
59100;62;485.36585365852255;0.010000000000154583;1405.1956441402435;602.83;250.0;1.3467424585566337
60100;63;749.2307692307604;0.010000000000093759;1479.0063273906708;;;1.3588174324250626
61100;64;699.9999999999823;0.010000000000056868;1498.71644282341;;;1.3818029826612055
62100;65;807.1428571428418;0.010000000000034492;1518.016487121582;;;1.4028594369070906
63100;66;589.5424836601154;0.010000000000020921;1536.9446580410004;;;1.4166066610534502
64100;67;425.17985611509226;0.01000000000001269;1556.7999782562256;;;1.4316941736354758
65100;68;840.9594095940862;0.010000000000007697;1576.5914475917816;;;1.4576305125227
66100;69;460.7476635513891;0.010000000000004668;1597.1140370368958;;;1.4760935531611354
67100;70;773.0158730158576;0.010000000000002831;1616.6759793758392;;;1.4917372653587435
68100;71;881.132075471679;0.010000000000001718;1638.1241719722748;;;1.5037463313623836
69100;72;878.7985865724228;0.010000000000001041;1661.2322001457214;730.64;250.0;1.530504623433604
70100;73;745.2830188679183;0.010000000000000632;1757.6285274028778;;;1.5488521583941346
71100;74;771.382636655938;0.010000000000000384;1780.4796407222748;;;1.5608210186360654
72100;75;778.6764705882179;0.010000000000000233;1802.7404582500458;;;1.5708020017639166
73100;76;525.7861635219967;0.01000000000000014;1825.615591287613;;;1.5961753261295804
74100;77;896.7105263157737;0.010000000000000085;1847.5489513874054;;;1.6187601425370048
75100;78;871.4285714285543;0.010000000000000052;1870.071674823761;;;1.6320523403670815
76100;79;867.3202614378893;0.010000000000000031;1892.1319255828857;;;1.6427729557260182
77100;80;595.9247648902669;0.01000000000000002;1915.6264419555664;;;1.668796908908712
78100;81;862.4573378839399;0.010000000000000012;1938.1157839298248;;;1.6899791559867765
78892;82;334.1718954248275;0.010000000000000007;1953.6155366897583;;;1.7003284078496224
79892;83;596.7741935483755;0.010000000000000005;1973.8053090572357;823.41;240.6;1.7142643047400097
80892;84;853.3333333333234;0.010000000000000004;2047.9697122573853;;;1.7381176763935908
81892;85;869.0721649484364;0.010000000000000002;2067.8305044174194;;;1.7596220601014387
82892;86;644.4089456868887;0.010000000000000002;2087.4033918380737;;;1.7736476885611052
83892;87;705.5555555555413;0.01;2106.882579088211;;;1.7838784093137754
84892;88;890.2280130292959;0.01;2125.7408096790314;;;1.8116116192418255
85892;89;324.9201277955142;0.01;2145.535623073578;;;1.8329530620617205
86892;90;853.488372093013;0.01;2164.192752599716;;;1.845059257849059
87892;91;848.0968858131381;0.01;2184.446223974228;;;1.8533418652418263
88668;92;922.3999999999879;0.01;2198.8873343467712;;;1.8709721784321116
89668;93;557.7946768060687;0.01;2218.2047724723816;895.66;232.0;1.895329502880717
90668;94;868.531468531453;0.01;2286.673312187195;;;1.9099764617524988
91508;95;916.1999999999891;0.01;2303.1356093883514;;;1.9188520771227981
92508;96;445.16129032257;0.01;2322.247209072113;;;1.9351485055346451
93508;97;844.0559440559286;0.01;2341.635595560074;;;1.9546596374955345
94508;98;862.1212121211954;0.01;2361.461525917053;;;1.9689745335209914
95508;99;873.0639730639559;0.01;2381.919934988022;;;1.9783694582338212
96508;100;843.6619718309678;0.01;2401.5102260112762;;;1.9934341156011717
97508;101;764.8648648648486;0.01;2420.894394159317;;;2.0151609910706667
98480;102;903.0999999999809;0.01;2439.9204409122467;;;2.028485928246361
99480;103;754.406130268187;0.01;2460.7189865112305;864.14;250.0;2.0370256071615933
